InspectionID,District,Block,Designation,Name of inspector,InspectionPlan,InspectionDate,UdiseCode,SchoolName,Question_Eng,Observation_Eng
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,Was SMC Meeting held in last month? ,Yes 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,Are minutes of SMC meeting maintained? ,Yes 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,"Compared to last year, has there been increase or decrease in enrolment? ",Decreased 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,Does the school provide support at pre-primary level? ,Yes 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,Is training for Out of School Children being done? ,No 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,Are sports activities conducted? ,Yes 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,Are co-curricular activities conducted? ,Yes 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,Has the school filled its SDP? (online or offline) ,Yes 
12137,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12137.pdf,2018-11-12,2100605301,GPS DAHAN,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"Yes, they watch the course and discuss it in the cluster meetings "
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Which class are you observing? ,4
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,PMIS code of teacher ,1581
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Is the teacher using Activity Based Learning?  ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Are CCE records maintained?  ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Good 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Does the school have access to clean drinking water? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Does the school have a functional library ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Does the school need urgent safety repairs? ,No 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Does the school have functional ICT lab? ,No 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Is the smart classroom used properly? ,Not applicable 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Has the school established functional science lab? ,No 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Has the school established functional vocational lab? ,Not applicable 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Does the school have electricity? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Are the toilets clean and functional? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Does the school have separate toilets for boys and girls? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Are ramps available in the school? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Are braille books available for visually challenged students? ,Not applicable 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Was SMC Meeting held in last month? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Are minutes of SMC meeting maintained? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,"Compared to last year, has there been increase or decrease in enrolment? ",Decreased 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Does the school provide support at pre-primary level? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Is training for Out of School Children being done? ,No 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Are sports activities conducted? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Are co-curricular activities conducted? ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Has the school filled its SDP? (online or offline) ,Yes 
12138,SIRMAUR,RAJGARH,Block Resource Centre Coordinator,ISHWER DUTT SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12138.pdf,2018-11-12,2100605301,GPS DAHAN,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"Yes, they watch the course and discuss it in the cluster meetings "
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Which class are you observing? ,3
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,PMIS code of teacher ,6232
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Is the teacher using Activity Based Learning?  ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Are CCE records maintained?  ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Good 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Does the school have access to clean drinking water? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Does the school need urgent safety repairs? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Does the school have electricity? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Are the toilets clean and functional? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Does the school have separate toilets for boys and girls? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Are braille books available for visually challenged students? ,Not applicable 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,No of Teacher Vacancies ,0
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Was SMC Meeting held in last month? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Are minutes of SMC meeting maintained? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,"Compared to last year, has there been increase or decrease in enrolment? ",No Change 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Does the school provide support at pre-primary level? ,No 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Is training for Out of School Children being done? ,No 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Are sports activities conducted? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Are co-curricular activities conducted? ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Has the school filled its SDP? (online or offline) ,Yes 
12139,SHIMLA,THEOG,Block   Elementary Education Officer,Sunita Chatranta,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12139.pdf,2018-11-12,2111705401,GPS GAJJERI,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"No, they do not watch the course or discuss it in the cluster meetings "
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Which class are you observing? ,6
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,PMIS code of teacher ,68406
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Is the teacher using Activity Based Learning?  ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Are CCE records maintained?  ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Good 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Does the school have access to clean drinking water? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Does the school have a functional library ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Does the school need urgent safety repairs? ,No 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Does the school have functional ICT lab? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Is the smart classroom used properly? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Has the school established functional science lab? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Has the school established functional vocational lab? ,No 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Does the school have electricity? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Are the toilets clean and functional? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Does the school have separate toilets for boys and girls? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Are ramps available in the school? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Are braille books available for visually challenged students? ,No 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,No of unattended classrooms (i.e. teacher is not teaching in the classroom during class hours) ,0
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,No of Teacher Vacancies ,5
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Was SMC Meeting held in last month? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Are minutes of SMC meeting maintained? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,"Compared to last year, has there been increase or decrease in enrolment? ",Decreased 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Is training for Out of School Children being done? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Are sports activities conducted? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Are co-curricular activities conducted? ,Yes 
12140,CHAMBA,BANIKHET,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12140.pdf,2018-11-13,2010101902,GSSS NIGALI,Has the school filled its SDP? (online or offline) ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Which class are you observing? ,5
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,PMIS code of teacher ,11640
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Is the teacher using Activity Based Learning?  ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Are CCE records maintained?  ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Good 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Does the school have access to clean drinking water? ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Does the school need urgent safety repairs? ,No 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Does the school have electricity? ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Are the toilets clean and functional? ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Does the school have separate toilets for boys and girls? ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Are ramps available in the school? ,Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Are braille books available for visually challenged students? ,Not applicable 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,No of unattended classrooms (i.e. teacher is not teaching in the classroom during class hours) ,0
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,No of Teacher Vacancies ,0
12141,SIRMAUR,RAJGARH,Block   Elementary Education Officer,CHET RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12141.pdf,2018-11-13,2100604501,GPS MANDIA GHAT,Was SMC Meeting held in last month? ,Yes 
